Fecha,Hora,Noroeste PM10,Noroeste monóxido de carbono,Noreste PM10,Noreste monóxido de carbono,Centro PM10,Centro monóxido de carbono,Suroeste PM10,Suroeste monóxido de carbono,Sureste PM10,Sureste monóxido de carbono
31/05/2023,9,49,4,51,5,40,4,39,4,61,5
31/05/2023,10,46,5,50,5,40,5,39,4,61,5
31/05/2023,11,46,5,49,5,40,5,38,4,63,6
31/05/2023,12,46,5,49,5,40,5,38,5,64,4
31/05/2023,13,48,6,49,5,40,5,39,5,64,4
31/05/2023,14,49,6,50,5,40,5,40,5,64,4
31/05/2023,15,49,5,51,5,52,5,40,5,63,3
31/05/2023,16,49,5,51,4,52,5,43,5,64,2
31/05/2023,17,50,4,54,4,52,5,44,4,65,2
31/05/2023,18,50,4,55,3,55,5,45,5,68,2
31/05/2023,19,55,4,57,3,58,5,46,4,70,2
31/05/2023,20,55,4,57,3,60,5,48,4,71,3
31/05/2023,21,54,5,57,3,58,5,49,4,73,3
31/05/2023,22,52,6,60,4,58,5,49,4,73,3
31/05/2023,23,52,7,61,4,58,6,48,4,74,3
31/05/2023,24,54,8,63,4,58,6,49,4,74,3
01/06/2023,1,55,9,64,4,60,6,49,4,73,3
01/06/2023,2,55,9,65,5,60,6,49,5,73,3
01/06/2023,3,55,9,67,5,61,6,49,5,71,2
01/06/2023,4,57,8,70,5,61,6,49,5,71,2
01/06/2023,5,58,7,70,4,63,6,49,4,71,2
01/06/2023,6,60,6,71,4,63,6,49,4,70,2
01/06/2023,7,61,6,74,5,64,6,49,3,70,2
01/06/2023,8,63,6,77,5,65,6,50,4,67,3
01/06/2023,9,64,6,83,6,67,6,50,4,65,3
01/06/2023,10,64,7,83,6,68,6,51,4,65,3
01/06/2023,11,64,7,81,6,68,6,51,4,65,3
01/06/2023,12,63,7,80,6,67,6,51,4,64,3
01/06/2023,13,63,7,80,7,64,6,51,4,64,3
01/06/2023,14,63,7,81,6,64,5,49,4,64,4
01/06/2023,15,61,5,83,5,65,5,48,4,65,4
01/06/2023,16,61,5,83,5,65,5,46,4,67,3
01/06/2023,17,61,4,83,4,65,5,45,3,70,3
01/06/2023,18,64,4,81,4,64,5,45,3,71,4
01/06/2023,19,64,3,81,4,65,5,44,3,71,4
01/06/2023,20,61,3,86,5,67,6,44,3,73,4
01/06/2023,21,60,3,87,5,67,6,43,3,73,4
01/06/2023,22,60,4,83,5,65,6,43,4,73,4
01/06/2023,23,60,4,83,5,65,6,43,4,73,4
01/06/2023,24,58,5,83,5,65,6,43,4,73,4
02/06/2023,1,57,5,81,5,65,6,43,4,73,4
02/06/2023,2,57,5,81,5,65,6,43,4,74,3
02/06/2023,3,57,5,83,5,65,6,43,4,74,3
02/06/2023,4,55,5,81,5,67,6,43,4,74,3
02/06/2023,5,55,5,83,5,67,6,43,4,74,3
02/06/2023,6,54,5,83,5,67,7,43,3,74,3
02/06/2023,7,52,5,81,7,67,8,44,3,76,5
02/06/2023,8,52,6,81,8,67,9,44,4,77,6
02/06/2023,9,52,7,78,9,68,9,45,5,80,6
02/06/2023,10,54,8,78,9,68,10,46,5,81,7
02/06/2023,11,55,9,80,9,70,10,46,5,83,7
02/06/2023,12,57,9,81,10,71,10,48,5,84,7
02/06/2023,13,58,9,80,9,71,9,48,5,86,7
02/06/2023,14,58,9,78,7,71,8,49,5,86,6
02/06/2023,15,60,7,80,6,73,7,49,5,86,5
02/06/2023,16,60,6,80,5,73,6,49,5,84,4
02/06/2023,17,60,5,80,5,73,5,49,4,83,3
02/06/2023,18,60,4,81,4,70,5,49,3,84,3
02/06/2023,19,58,3,80,4,67,5,48,3,86,3
02/06/2023,20,60,4,80,4,73,5,48,3,84,2
02/06/2023,21,65,4,76,3,74,5,49,3,84,3
02/06/2023,22,68,4,76,4,76,5,50,3,84,3
02/06/2023,23,74,5,74,4,76,5,51,3,84,3
02/06/2023,24,71,5,74,4,76,5,51,3,84,4
03/06/2023,1,73,5,74,4,76,5,50,3,86,4
03/06/2023,2,71,5,76,5,74,5,50,4,86,4
03/06/2023,3,71,-99,74,-99,73,5,50,-99,86,-99
03/06/2023,4,68,-99,76,-99,70,5,50,-99,86,-99
03/06/2023,5,67,-99,74,-99,68,5,50,-99,86,-99
03/06/2023,6,67,-99,73,-99,68,5,49,-99,86,-99
03/06/2023,7,65,-99,73,-99,68,5,49,-99,86,-99
03/06/2023,8,64,-99,74,-99,68,6,48,-99,84,-99
03/06/2023,9,61,6,71,10,68,9,46,4,81,5
03/06/2023,10,58,5,70,10,68,9,46,4,80,5
03/06/2023,11,57,5,70,9,67,9,46,4,81,5
03/06/2023,12,57,5,68,9,65,8,45,4,81,5
03/06/2023,13,57,5,67,8,65,8,44,4,80,5
03/06/2023,14,58,5,67,8,64,8,44,4,80,5
03/06/2023,15,60,5,67,6,63,7,44,4,80,4
03/06/2023,16,64,4,68,5,63,6,43,4,80,4
03/06/2023,17,68,4,68,5,63,5,43,3,80,3
03/06/2023,18,67,3,68,4,63,5,43,3,78,3
03/06/2023,19,65,3,73,4,63,5,43,3,77,3
03/06/2023,20,65,3,71,4,55,5,43,3,77,2
03/06/2023,21,63,4,73,4,58,5,43,3,80,3
03/06/2023,22,60,4,73,5,58,5,43,3,84,3
03/06/2023,23,52,5,73,5,58,5,41,3,84,3
03/06/2023,24,58,5,71,5,60,5,41,4,83,3
04/06/2023,1,60,6,73,5,58,6,44,4,81,3
04/06/2023,2,63,6,71,5,58,5,44,4,81,3
04/06/2023,3,61,6,73,5,58,5,44,3,80,3
04/06/2023,4,61,6,70,5,60,5,45,3,80,3
04/06/2023,5,63,5,68,5,60,5,45,3,78,2
04/06/2023,6,64,5,68,5,60,5,45,3,77,2
04/06/2023,7,64,5,70,5,57,5,45,3,77,3
04/06/2023,8,64,5,68,5,55,5,45,3,76,3
04/06/2023,9,63,5,70,5,52,5,45,3,73,3
04/06/2023,10,61,5,70,5,51,5,44,4,71,3
04/06/2023,11,60,5,68,5,51,5,44,3,68,3
04/06/2023,12,58,5,67,5,51,5,44,3,67,4
04/06/2023,13,58,5,67,5,52,4,43,3,65,4
04/06/2023,14,67,4,68,4,52,4,43,2,64,3
04/06/2023,15,68,3,65,3,51,3,41,2,63,2
04/06/2023,16,64,2,64,2,51,2,41,1,63,2
04/06/2023,17,60,1,61,2,49,2,41,1,61,2
04/06/2023,18,57,1,60,2,48,2,40,1,60,2
04/06/2023,19,54,1,57,2,49,2,40,1,57,2
04/06/2023,20,52,1,55,2,49,2,39,1,55,2
04/06/2023,21,49,2,60,2,49,2,38,1,50,3
04/06/2023,22,49,2,63,3,48,3,36,1,45,3
04/06/2023,23,49,2,64,3,48,3,36,2,46,3
04/06/2023,24,49,2,61,4,45,4,35,2,46,4
05/06/2023,1,49,2,60,5,45,4,35,2,46,4
05/06/2023,2,49,2,60,5,46,5,34,3,46,4
05/06/2023,3,50,2,57,5,46,5,34,3,48,4
05/06/2023,4,50,2,57,5,48,4,35,3,48,4
05/06/2023,5,50,2,58,5,49,4,35,3,49,4
05/06/2023,6,50,2,58,5,50,4,35,3,50,4
05/06/2023,7,49,3,58,5,51,4,35,3,51,5
05/06/2023,8,51,4,55,5,52,5,36,4,52,5
05/06/2023,9,55,4,55,5,52,5,36,4,58,5
05/06/2023,10,58,5,55,5,54,6,38,5,61,6
05/06/2023,11,60,5,57,5,55,6,39,5,61,6
05/06/2023,12,60,5,60,5,60,7,40,5,61,6
05/06/2023,13,60,5,61,5,61,7,41,5,63,7
05/06/2023,14,50,5,63,5,61,7,44,5,64,7
05/06/2023,15,49,5,64,5,64,6,46,5,65,5
05/06/2023,16,49,5,65,4,67,5,48,5,67,5
05/06/2023,17,49,4,65,4,68,5,49,5,71,4
05/06/2023,18,50,4,65,3,73,5,51,5,76,4
05/06/2023,19,54,4,67,3,73,5,51,4,78,3
05/06/2023,20,60,4,73,3,74,5,52,4,81,3
05/06/2023,21,64,5,71,4,77,5,52,4,84,3
05/06/2023,22,76,5,70,4,77,5,52,4,84,3
05/06/2023,23,73,5,67,4,77,5,52,4,84,4
05/06/2023,24,68,5,64,5,77,5,52,4,84,4
06/06/2023,1,68,5,64,5,74,5,51,3,83,4
06/06/2023,2,67,6,63,5,71,5,51,3,81,4
06/06/2023,3,65,5,60,5,71,5,51,3,80,4
06/06/2023,4,65,5,61,5,70,5,50,3,78,4
06/06/2023,5,68,5,61,5,68,5,50,3,77,3
06/06/2023,6,67,5,60,4,68,5,50,3,76,3
06/06/2023,7,67,6,60,4,67,5,50,3,74,3
06/06/2023,8,65,6,60,5,65,5,49,4,71,3
06/06/2023,9,63,6,60,5,65,5,48,4,68,4
06/06/2023,10,61,6,60,5,64,6,46,4,67,4
06/06/2023,11,61,6,58,5,63,6,45,4,64,5
06/06/2023,12,63,6,58,5,60,6,44,5,63,5
06/06/2023,13,61,6,57,5,58,6,43,5,63,5
06/06/2023,14,61,5,54,5,55,5,41,5,61,5
06/06/2023,15,60,5,54,5,52,5,39,5,61,5
06/06/2023,16,58,4,54,5,51,5,38,4,58,4
06/06/2023,17,61,3,54,4,51,4,38,3,52,4
06/06/2023,18,58,3,55,3,49,4,36,3,51,4
06/06/2023,19,60,3,60,3,49,4,36,3,50,4
06/06/2023,20,52,3,52,2,49,4,36,3,48,3
06/06/2023,21,48,3,51,2,49,4,36,3,48,3
06/06/2023,22,46,4,50,2,49,5,35,3,46,3
06/06/2023,23,46,4,50,3,49,5,34,3,45,4
06/06/2023,24,48,4,51,3,49,5,34,3,45,4
07/06/2023,1,49,4,51,3,50,5,34,3,46,4
07/06/2023,2,49,4,52,3,51,5,34,4,46,4
07/06/2023,3,48,4,54,3,51,5,35,4,46,4
07/06/2023,4,48,3,52,3,51,4,35,3,48,4
07/06/2023,5,46,3,52,3,52,4,35,3,48,3
07/06/2023,6,46,3,52,3,54,3,36,3,48,3
07/06/2023,7,48,3,54,4,54,4,36,3,48,3
07/06/2023,8,48,4,57,4,54,5,36,3,49,4
07/06/2023,9,49,5,58,5,55,5,36,4,50,4
07/06/2023,10,49,5,61,5,55,5,36,4,50,4
07/06/2023,11,52,5,61,5,57,5,36,4,50,5
07/06/2023,12,54,6,61,5,58,6,36,4,49,5
07/06/2023,13,55,6,63,5,58,6,36,5,49,5
07/06/2023,14,58,5,65,5,61,6,36,3,49,5
07/06/2023,15,61,4,65,5,60,6,38,4,50,5
07/06/2023,16,60,4,68,5,64,6,38,4,52,4
07/06/2023,17,61,3,70,5,61,6,38,4,58,4
07/06/2023,18,63,3,67,5,63,6,38,4,58,4
07/06/2023,19,61,3,70,5,63,6,38,4,58,4
07/06/2023,20,60,3,74,5,61,7,35,5,58,5
07/06/2023,21,61,5,73,6,61,8,36,5,58,5
07/06/2023,22,60,6,74,6,61,8,35,5,60,6
07/06/2023,23,60,8,73,6,61,9,35,5,60,6
07/06/2023,24,58,9,74,6,61,10,35,5,58,7
08/06/2023,1,58,10,76,7,61,11,34,5,57,7
08/06/2023,2,58,10,77,8,61,12,34,5,58,8
08/06/2023,3,57,11,80,8,60,12,34,5,58,7
08/06/2023,4,57,11,80,8,60,12,34,5,57,6
08/06/2023,5,58,10,81,8,60,12,33,4,57,6
08/06/2023,6,58,8,83,8,60,12,33,4,57,6
08/06/2023,7,58,9,84,8,61,12,31,4,57,6
08/06/2023,8,58,10,84,8,60,12,31,5,58,5
08/06/2023,9,60,10,86,8,61,12,31,5,58,6
08/06/2023,10,58,9,87,9,60,12,31,5,57,6
08/06/2023,11,58,9,87,9,61,11,31,5,58,6
08/06/2023,12,57,10,88,8,61,10,31,5,57,6
08/06/2023,13,55,9,87,8,61,10,31,5,57,6
08/06/2023,14,54,9,88,7,60,9,30,5,57,6
08/06/2023,15,52,7,88,6,61,8,30,4,55,5
08/06/2023,16,54,5,87,5,57,6,30,3,54,4
08/06/2023,17,52,5,87,5,57,5,30,3,50,3
08/06/2023,18,50,3,84,5,54,5,30,2,49,3
08/06/2023,19,48,2,76,5,52,4,31,2,50,3
08/06/2023,20,48,3,77,5,52,5,31,2,50,4
08/06/2023,21,49,4,80,5,52,5,31,2,50,4
08/06/2023,22,50,5,84,5,51,5,33,3,50,4
08/06/2023,23,50,5,87,6,51,5,33,3,50,5
08/06/2023,24,51,6,86,6,51,6,33,3,50,5
09/06/2023,1,51,7,83,6,51,6,34,3,52,5
09/06/2023,2,51,8,80,6,52,7,34,4,52,5
09/06/2023,3,52,-99,78,-99,52,6,34,-99,52,-99
09/06/2023,4,52,-99,77,-99,52,5,34,-99,54,-99
09/06/2023,5,52,-99,76,-99,52,5,35,-99,54,-99
09/06/2023,6,54,-99,76,-99,52,5,35,-99,55,-99
09/06/2023,7,54,-99,74,-99,54,5,35,-99,55,-99
09/06/2023,8,54,-99,73,-99,54,6,36,-99,55,-99
09/06/2023,9,54,7,74,7,52,13,36,4,57,6
09/06/2023,10,55,6,78,7,52,12,36,4,58,6
09/06/2023,11,54,6,78,6,52,12,36,5,60,6
09/06/2023,12,54,6,78,6,52,12,39,5,63,6
09/06/2023,13,54,6,80,6,54,11,40,5,64,6
09/06/2023,14,55,6,78,6,54,10,41,5,65,6
09/06/2023,15,55,5,76,5,55,8,41,5,67,5
09/06/2023,16,55,4,77,4,55,7,41,4,67,5
09/06/2023,17,55,3,77,3,55,5,43,3,67,4
09/06/2023,18,57,2,80,3,55,5,41,3,67,3
09/06/2023,19,80,2,80,3,54,5,41,2,67,3
09/06/2023,20,78,2,77,3,54,5,41,2,68,2
09/06/2023,21,80,2,76,3,52,4,40,3,71,2
09/06/2023,22,81,3,73,3,52,4,40,3,73,3
09/06/2023,23,80,3,70,3,51,4,40,3,73,3
09/06/2023,24,80,4,71,4,50,5,40,3,76,4
10/06/2023,1,81,5,73,5,49,5,41,4,76,5
10/06/2023,2,83,5,74,5,48,5,41,4,77,5
10/06/2023,3,81,5,74,5,48,5,41,4,78,5
10/06/2023,4,83,5,78,5,46,5,41,4,80,6
10/06/2023,5,83,5,81,5,46,6,41,3,80,6
10/06/2023,6,83,5,80,5,46,7,41,3,80,6
10/06/2023,7,81,5,83,6,49,8,41,3,80,6
10/06/2023,8,81,5,86,6,49,9,41,3,80,7
10/06/2023,9,81,5,83,6,49,10,41,3,78,7
10/06/2023,10,83,5,77,6,49,10,41,3,78,6
10/06/2023,11,83,5,81,6,51,9,41,4,77,6
10/06/2023,12,83,5,81,6,52,8,40,4,74,6
10/06/2023,13,81,5,80,5,51,8,40,4,73,5
10/06/2023,14,81,5,78,5,50,7,40,4,73,5
10/06/2023,15,81,5,80,4,51,5,40,4,71,4
10/06/2023,16,83,4,80,4,51,5,40,4,70,4
10/06/2023,17,84,3,78,3,51,4,40,3,70,3
10/06/2023,18,84,3,78,3,52,3,40,3,70,3
10/06/2023,19,84,2,78,3,55,3,41,3,71,3
10/06/2023,20,84,2,76,3,61,4,43,3,74,3
10/06/2023,21,87,3,84,4,61,4,44,3,68,2
10/06/2023,22,87,3,84,4,64,4,45,3,68,3
10/06/2023,23,87,4,86,5,64,5,45,4,68,3
10/06/2023,24,87,5,84,5,67,6,46,4,68,4
11/06/2023,1,86,5,86,5,68,7,46,5,68,4
11/06/2023,2,84,5,88,5,71,8,46,5,68,5
11/06/2023,3,86,5,88,6,70,8,48,5,67,5
11/06/2023,4,86,5,88,6,71,9,49,5,68,5
11/06/2023,5,86,5,87,6,71,10,49,5,67,5
11/06/2023,6,86,5,87,6,71,10,50,5,67,5
11/06/2023,7,86,5,86,6,70,9,50,5,65,5
11/06/2023,8,84,5,84,6,70,8,50,5,65,4
11/06/2023,9,84,5,87,6,70,8,50,4,64,4
11/06/2023,10,84,5,88,5,68,8,50,4,63,4
11/06/2023,11,83,5,86,5,68,8,50,4,64,5
11/06/2023,12,81,4,84,5,67,7,50,4,64,5
11/06/2023,13,80,5,83,5,70,6,50,4,64,5
11/06/2023,14,78,5,83,5,68,5,49,4,64,5
11/06/2023,15,80,4,83,4,68,5,49,4,64,4
11/06/2023,16,80,4,84,4,68,5,48,3,68,3
11/06/2023,17,80,3,84,4,74,4,48,3,73,3
11/06/2023,18,83,3,91,4,80,3,49,3,74,3
11/06/2023,19,87,3,96,4,77,4,51,3,70,3
11/06/2023,20,87,3,97,4,73,5,50,3,65,3
11/06/2023,21,84,4,87,5,70,6,49,3,64,4
11/06/2023,22,83,5,88,5,67,7,48,3,61,5
11/06/2023,23,83,5,88,8,65,8,48,4,60,5
11/06/2023,24,84,5,87,8,61,10,46,4,60,6
12/06/2023,1,83,6,88,9,61,11,45,4,60,7
12/06/2023,2,81,6,88,9,58,11,44,4,58,6
12/06/2023,3,80,5,91,9,58,10,44,4,58,6
12/06/2023,4,80,5,90,9,58,9,43,4,58,6
12/06/2023,5,78,5,90,9,58,9,43,3,58,5
12/06/2023,6,77,5,90,9,57,9,41,3,57,5
12/06/2023,7,76,5,90,8,57,9,41,3,57,5
12/06/2023,8,74,5,90,8,55,9,41,4,58,6
12/06/2023,9,74,6,91,9,55,9,41,4,60,6
12/06/2023,10,73,7,91,9,55,9,41,5,61,6
12/06/2023,11,74,7,91,9,55,10,41,5,63,7
12/06/2023,12,77,7,93,9,55,10,41,5,64,7
12/06/2023,13,76,7,96,9,54,9,41,5,65,7
12/06/2023,14,76,7,96,8,52,8,41,5,67,6
12/06/2023,15,77,6,96,6,52,6,41,5,68,5
12/06/2023,16,78,5,96,5,52,5,41,4,68,4
12/06/2023,17,78,3,99,4,50,4,43,3,64,3
12/06/2023,18,78,2,97,3,49,3,43,3,64,3
12/06/2023,19,76,2,93,2,49,2,40,2,65,2
12/06/2023,20,77,2,91,2,49,2,41,2,70,2
12/06/2023,21,77,2,93,2,48,3,41,2,70,2
12/06/2023,22,78,3,88,3,48,4,43,2,70,2
12/06/2023,23,78,3,84,3,46,4,43,2,68,2
12/06/2023,24,80,4,88,4,46,5,43,3,68,3
13/06/2023,1,81,4,88,4,46,5,43,3,70,5
13/06/2023,2,83,4,88,5,46,6,43,4,71,5
13/06/2023,3,83,4,86,5,46,6,43,4,73,6
13/06/2023,4,83,4,84,5,48,6,43,3,74,6
13/06/2023,5,81,4,83,5,46,6,43,3,74,6
13/06/2023,6,80,3,83,5,46,6,43,3,76,6
13/06/2023,7,81,3,83,5,46,6,41,3,77,6
13/06/2023,8,81,4,86,7,46,6,41,3,80,8
13/06/2023,9,83,5,86,7,46,7,40,3,80,9
13/06/2023,10,81,5,86,8,45,7,40,3,81,10
13/06/2023,11,80,5,84,8,45,7,39,4,81,10
13/06/2023,12,77,5,81,8,45,7,38,4,81,10
13/06/2023,13,77,5,81,8,45,7,36,4,81,9
13/06/2023,14,77,5,83,7,44,6,35,4,81,9
13/06/2023,15,74,5,80,6,44,5,36,4,80,6
13/06/2023,16,73,4,78,5,41,5,35,4,78,5
13/06/2023,17,71,3,76,4,41,3,34,3,78,3
13/06/2023,18,70,2,74,3,41,2,33,3,78,3
13/06/2023,19,70,2,74,3,41,2,31,3,78,3
13/06/2023,20,70,2,77,2,46,2,31,3,78,2
13/06/2023,21,71,3,78,2,50,3,31,3,80,3
13/06/2023,22,71,3,81,2,51,3,33,3,81,3
13/06/2023,23,71,3,87,3,51,4,34,3,84,4
13/06/2023,24,70,3,84,3,52,5,34,4,84,4
14/06/2023,1,70,3,84,3,52,5,35,4,84,4
14/06/2023,2,68,3,80,4,50,5,36,4,84,3
14/06/2023,3,67,3,80,4,50,4,36,4,84,3
14/06/2023,4,67,3,81,4,50,4,36,3,84,3
14/06/2023,5,67,2,83,3,51,3,38,3,84,3
14/06/2023,6,68,2,81,3,52,4,38,2,84,3
14/06/2023,7,68,3,81,4,52,4,39,2,81,3
14/06/2023,8,70,4,78,5,55,5,39,3,78,4
14/06/2023,9,70,4,78,6,55,5,40,3,76,4
14/06/2023,10,70,5,80,6,55,6,41,3,74,4
14/06/2023,11,71,5,83,7,55,6,41,4,73,4
14/06/2023,12,71,5,88,8,55,6,41,4,71,5
14/06/2023,13,73,5,84,7,58,6,43,4,71,5
14/06/2023,14,73,5,84,6,58,6,43,4,71,4
14/06/2023,15,74,5,86,5,61,5,44,4,73,4
14/06/2023,16,76,4,84,5,63,5,45,4,74,3
14/06/2023,17,76,3,84,4,61,4,46,3,74,3
14/06/2023,18,76,2,81,3,61,3,46,3,78,3
14/06/2023,19,73,2,80,2,58,2,48,2,80,3
14/06/2023,20,78,2,78,2,55,2,46,3,78,4
14/06/2023,21,81,2,78,3,61,3,46,3,78,4
14/06/2023,22,81,3,77,3,61,3,45,3,78,4
14/06/2023,23,81,4,77,4,63,4,45,4,77,4
14/06/2023,24,83,4,80,5,64,5,45,5,77,4
15/06/2023,1,83,4,78,5,64,5,45,5,77,4
15/06/2023,2,83,5,86,5,65,5,46,5,77,4
15/06/2023,3,84,2,88,-99,73,5,46,-99,76,-99
15/06/2023,4,84,2,87,-99,76,5,46,-99,76,-99
15/06/2023,5,86,2,87,-99,76,5,46,-99,74,-99
15/06/2023,6,87,2,87,-99,76,5,46,-99,74,-99
15/06/2023,7,87,3,88,-99,76,5,46,-99,74,-99
15/06/2023,8,88,4,90,-99,74,5,46,-99,74,-99
15/06/2023,9,91,5,90,6,74,6,46,4,73,5
15/06/2023,10,91,5,88,6,71,6,46,5,71,5
15/06/2023,11,91,5,86,5,76,5,48,5,71,5
15/06/2023,12,93,5,84,5,74,5,49,5,73,5
15/06/2023,13,96,5,84,5,73,5,50,5,74,5
15/06/2023,14,97,5,87,5,73,5,51,5,74,5
15/06/2023,15,96,4,88,5,74,5,52,5,76,5
15/06/2023,16,94,4,90,4,76,5,52,5,77,5
15/06/2023,17,96,3,93,4,80,5,54,4,77,4
15/06/2023,18,96,3,93,3,81,4,54,4,74,5
15/06/2023,19,97,2,101,3,83,4,54,3,73,5
15/06/2023,20,97,3,102,3,84,4,54,3,73,5
15/06/2023,21,94,3,102,4,77,4,54,3,73,5
15/06/2023,22,94,3,102,4,77,4,54,3,73,5
15/06/2023,23,94,3,101,4,76,5,54,3,73,5
15/06/2023,24,94,3,101,5,73,5,54,3,73,5
16/06/2023,1,96,3,102,5,73,5,52,3,73,4
16/06/2023,2,97,3,99,5,73,5,52,3,73,4
16/06/2023,3,97,3,97,5,68,5,51,3,73,4
16/06/2023,4,99,3,100,5,68,5,52,3,73,4
16/06/2023,5,99,3,102,5,67,5,52,3,74,3
16/06/2023,6,97,3,102,5,67,5,54,3,76,3
16/06/2023,7,97,3,102,5,67,5,55,3,76,3
16/06/2023,8,96,4,102,5,68,5,55,3,76,3
16/06/2023,9,94,4,102,5,68,5,55,3,77,4
16/06/2023,10,97,4,102,5,70,5,52,3,78,4
16/06/2023,11,97,5,102,5,68,5,54,4,78,4
16/06/2023,12,99,5,102,5,70,5,54,4,77,4
16/06/2023,13,97,5,103,5,71,5,54,5,77,5
16/06/2023,14,96,5,102,5,71,5,54,5,77,5
16/06/2023,15,97,5,102,5,68,5,52,5,74,5
16/06/2023,16,97,4,101,4,68,5,52,5,74,5
16/06/2023,17,96,4,99,4,64,5,52,4,74,5
16/06/2023,18,94,3,97,4,64,4,52,4,74,5
16/06/2023,19,101,3,91,4,65,4,52,4,74,5
16/06/2023,20,101,3,100,4,64,4,51,3,74,5
16/06/2023,21,102,3,102,4,63,3,51,3,74,5
16/06/2023,22,102,3,101,5,63,5,51,3,74,5
16/06/2023,23,102,3,101,5,64,5,51,3,74,5
16/06/2023,24,102,3,101,5,67,5,52,3,76,6
17/06/2023,1,102,3,100,5,67,5,52,3,77,6
17/06/2023,2,101,3,100,5,64,5,52,3,80,6
17/06/2023,3,102,3,97,5,63,5,52,3,81,6
17/06/2023,4,102,3,97,5,63,5,52,3,83,5
17/06/2023,5,101,3,94,5,61,5,52,3,83,5
17/06/2023,6,101,3,94,5,61,5,52,3,83,5
17/06/2023,7,101,3,93,6,63,5,52,2,84,5
17/06/2023,8,100,3,93,8,64,6,52,3,86,5
17/06/2023,9,99,4,93,7,65,6,51,3,88,5
17/06/2023,10,97,4,91,7,64,5,50,3,88,5
17/06/2023,11,96,4,90,7,61,5,49,3,87,5
17/06/2023,12,96,4,91,6,60,5,49,3,87,5
17/06/2023,13,93,4,91,6,58,5,48,3,84,5
17/06/2023,14,91,4,94,5,60,5,46,3,83,4
17/06/2023,15,90,4,99,4,58,4,46,3,83,4
17/06/2023,16,88,3,102,3,57,3,45,3,83,3
17/06/2023,17,91,2,102,3,57,3,45,2,81,2
17/06/2023,18,91,2,103,3,60,2,44,2,78,2
17/06/2023,19,84,2,103,3,57,2,44,2,76,2
17/06/2023,20,84,2,102,4,55,2,44,2,74,2
17/06/2023,21,83,2,102,5,55,2,43,2,73,3
17/06/2023,22,86,2,104,5,55,3,44,2,74,3
17/06/2023,23,87,2,104,6,57,3,44,3,74,4
17/06/2023,24,87,3,104,6,57,4,43,3,74,4
18/06/2023,1,88,4,105,6,55,4,43,3,74,4
18/06/2023,2,88,4,105,6,57,5,41,3,74,5
18/06/2023,3,88,4,106,6,57,5,40,3,74,5
18/06/2023,4,88,4,105,6,58,5,39,2,74,5
18/06/2023,5,90,4,106,6,61,5,38,2,76,5
18/06/2023,6,90,4,106,6,61,5,38,2,77,5
18/06/2023,7,90,4,106,6,57,5,38,2,77,5
18/06/2023,8,90,4,105,5,58,5,38,2,77,5
18/06/2023,9,90,4,105,5,54,5,39,3,76,5
18/06/2023,10,90,4,104,5,57,5,39,3,77,5
18/06/2023,11,90,4,103,5,60,5,39,3,77,5
18/06/2023,12,91,4,102,5,61,5,39,3,77,5
18/06/2023,13,91,4,101,5,63,5,39,3,78,5
18/06/2023,14,91,3,97,4,61,4,39,3,78,5
18/06/2023,15,91,3,93,4,63,3,39,3,78,4
18/06/2023,16,91,2,93,3,63,3,40,3,78,3
18/06/2023,17,88,2,96,3,61,2,40,3,78,3
18/06/2023,18,87,2,97,2,60,2,40,3,78,2
18/06/2023,19,84,1,94,2,61,2,40,3,78,2
18/06/2023,20,81,2,87,3,64,2,41,3,78,2
18/06/2023,21,80,2,80,4,64,2,41,3,78,2
18/06/2023,22,80,2,61,5,64,3,41,2,77,3
18/06/2023,23,78,2,63,5,60,3,41,3,76,4
18/06/2023,24,78,2,63,5,61,4,41,3,74,5
19/06/2023,1,80,2,63,6,60,4,41,3,74,5
19/06/2023,2,78,2,64,6,58,5,41,3,74,5
19/06/2023,3,77,2,63,6,57,5,43,3,73,5
19/06/2023,4,76,2,61,6,58,5,41,2,73,5
19/06/2023,5,74,2,58,5,55,4,41,2,70,5
19/06/2023,6,74,2,57,5,54,5,41,2,68,5
19/06/2023,7,71,3,54,6,55,4,41,2,67,5
19/06/2023,8,70,4,54,6,52,4,43,2,65,5
19/06/2023,9,70,4,54,6,54,4,43,3,64,4
19/06/2023,10,68,4,54,6,52,4,41,3,65,4
19/06/2023,11,68,5,52,6,51,4,43,4,65,4
19/06/2023,12,67,5,52,6,50,5,43,4,67,4
19/06/2023,13,68,5,52,6,50,5,43,4,67,4
19/06/2023,14,68,5,52,5,49,4,43,4,68,4
19/06/2023,15,67,4,52,5,50,3,43,3,70,3
19/06/2023,16,68,3,55,4,50,3,43,3,74,3
19/06/2023,17,73,2,58,3,54,2,41,2,78,3
19/06/2023,18,77,2,63,3,58,2,43,2,80,2
19/06/2023,19,80,2,68,2,58,2,44,2,81,3
19/06/2023,20,81,2,71,3,58,2,44,2,83,3
19/06/2023,21,84,2,73,3,61,2,44,2,83,4
19/06/2023,22,83,2,74,3,61,3,44,2,84,4
19/06/2023,23,81,3,76,4,61,4,44,3,86,4
19/06/2023,24,81,3,78,4,60,4,44,3,86,4
20/06/2023,1,81,3,78,4,65,4,44,4,86,4
20/06/2023,2,83,3,80,4,70,5,45,4,84,4
20/06/2023,3,81,3,80,4,71,5,46,4,84,4
20/06/2023,4,81,3,78,4,70,5,48,4,86,4
